artist,artist_uri,track,track_uri,popularity
h3hyeon,spotify:artist:2VjfPlcTFJhQSe8ALJJ1dz,I DESERVE IT (Feat. Lil Nekh),spotify:track:2udutKxlw0QDSFxug3CFNO,17
h3hyeon,spotify:artist:2VjfPlcTFJhQSe8ALJJ1dz,CHOO RELIGION Remix,spotify:track:2IsnlIMnZB3X85jzecfPVV,16
h3hyeon,spotify:artist:2VjfPlcTFJhQSe8ALJJ1dz,ok boomer 1.5,spotify:track:7sEy7OUiTbmLkKbT5W0iSJ,12
h3hyeon,spotify:artist:2VjfPlcTFJhQSe8ALJJ1dz,GANSTER (Feat. Ambid Jack & gyun),spotify:track:44qDcHJgAeOfnNYIuQSyZI,12
h3hyeon,spotify:artist:2VjfPlcTFJhQSe8ALJJ1dz,FEEL LIKE CRUSOE,spotify:track:2WVDj2ualVjSHZBMZsN3ft,12
DKB,spotify:artist:4DoedGw38ubJdAT1edFsIx,Work Hard,spotify:track:4DSwdZO1sw3etkTI8moYqc,45
DKB,spotify:artist:4DoedGw38ubJdAT1edFsIx,Still,spotify:track:32n1sKlCnOQ2O2DPueCdOt,38
DKB,spotify:artist:4DoedGw38ubJdAT1edFsIx,Sorry Mama,spotify:track:5MaJpM1veDqow9Pu7dy4gp,37
DKB,spotify:artist:4DoedGw38ubJdAT1edFsIx,ALL IN,spotify:track:0v1Cn8mqv6UXzjM3iSkynU,37
DKB,spotify:artist:4DoedGw38ubJdAT1edFsIx,Elevator,spotify:track:4cICvS9Zq0bIksc45su4h4,32
DKB,spotify:artist:4DoedGw38ubJdAT1edFsIx,Tell Me Tell Me,spotify:track:4lsbw5vXtoRskCjctydSDi,29
DKB,spotify:artist:4DoedGw38ubJdAT1edFsIx,Rose,spotify:track:6kpF7EQjjzYeW3aJTY7wPC,28
DKB,spotify:artist:4DoedGw38ubJdAT1edFsIx,Samsung,spotify:track:1BlDz5fqb7YHk6p8tfoqHJ,27
DKB,spotify:artist:4DoedGw38ubJdAT1edFsIx,No more,spotify:track:3KwqobyXJ49HLDstFaBKJZ,27
DKB,spotify:artist:4DoedGw38ubJdAT1edFsIx,Flower Less,spotify:track:6UW1zZzoOHHm7W4dpFgkNK,26
Ra Mi Ran,spotify:artist:72siRfnwioeRM5Szwha1TX,RAMIRANI,spotify:track:3xuqOPMe5k9HGbQJzP6GQT,36
Ra Mi Ran,spotify:artist:72siRfnwioeRM5Szwha1TX,Show Time,spotify:track:0quv20myytp22caaxK37KG,6
DINDIN,spotify:artist:63cvWayCvPbWYNDi537w0z,Should Not Love You,spotify:track:0Er9o2H59VVOmgMB4VG4fk,37
DINDIN,spotify:artist:63cvWayCvPbWYNDi537w0z,Tear drops,spotify:track:3ldLaJODjBgbUKKssJleqS,35
DINDIN,spotify:artist:63cvWayCvPbWYNDi537w0z,I should not have loved you,spotify:track:7Lh0QrzQGaGT9kRL5Qh1VO,34
DINDIN,spotify:artist:63cvWayCvPbWYNDi537w0z,Can't fall in love again,spotify:track:4vzuBz7765BZkWebmI69gk,33
DINDIN,spotify:artist:63cvWayCvPbWYNDi537w0z,Keep Going,spotify:track:1hMkEdsnjs6AbJIURD1nZJ,32
DINDIN,spotify:artist:63cvWayCvPbWYNDi537w0z,Must Be The Money,spotify:track:3AZQAj5oaQAG0SZog9Z60H,31
DINDIN,spotify:artist:63cvWayCvPbWYNDi537w0z,do do do do (Whee In of MAMAMOO) (Prod.Giriboy),spotify:track:1TuFmAMmePg3lLdXH3WB2P,31
DINDIN,spotify:artist:63cvWayCvPbWYNDi537w0z,Fallin' Down (Feat. Lee Wonseok Of Daybreak),spotify:track:6eTsJBlu61kyZElt46ccyP,30
DINDIN,spotify:artist:63cvWayCvPbWYNDi537w0z,3!4!,spotify:track:3GZy6e5NMWmohz7fI3SEhE,27
DINDIN,spotify:artist:63cvWayCvPbWYNDi537w0z,Walking (Feat. SOYOU),spotify:track:0lbMLaKvarhPEMrnRpgqdF,26
SOMDEF,spotify:artist:6jqPhhNZTfZbBVDYKWIQvT,ONE PLUS ONE,spotify:track:2S3ffti8IkFh9Jsp9AFWdk,30
SOMDEF,spotify:artist:6jqPhhNZTfZbBVDYKWIQvT,Ring Ring Ring,spotify:track:4Vd8S4w9azq3w9dWmInAuf,30
SOMDEF,spotify:artist:6jqPhhNZTfZbBVDYKWIQvT,Why Can’t We (Feat. GIRIBOY),spotify:track:63iZBjTKFxHlmFK4DZXmk8,28
SOMDEF,spotify:artist:6jqPhhNZTfZbBVDYKWIQvT,Slip N Slide,spotify:track:6puc8hVWY3mIE6x9SMEEzX,24
SOMDEF,spotify:artist:6jqPhhNZTfZbBVDYKWIQvT,No Rules (Feat. JUSTHIS & Paloalto),spotify:track:55FOhY9uxQviPOvY1h4hab,15
SOMDEF,spotify:artist:6jqPhhNZTfZbBVDYKWIQvT,Insomniac (Feat. Kid Milli),spotify:track:0ky0nmmGUWai4vN8OhTzzL,15
SOMDEF,spotify:artist:6jqPhhNZTfZbBVDYKWIQvT,WAIT,spotify:track:79Jgaz6KhFsDHjnrJ1C9yI,14
SOMDEF,spotify:artist:6jqPhhNZTfZbBVDYKWIQvT,Love Degrees,spotify:track:6ILDkeCsYOgzb4PIY5LEFK,11
SOMDEF,spotify:artist:6jqPhhNZTfZbBVDYKWIQvT,% (Moon and Sun),spotify:track:4UxgFEXOwq70QfCwAoAT3X,10
SOMDEF,spotify:artist:6jqPhhNZTfZbBVDYKWIQvT,Imaginary (Feat. CHANGMO & Tommy Strate),spotify:track:7koISPyKEhIlEX7OLHvcLS,10
SPACEBOY,spotify:artist:5c7opOHFWShs8k4uvcuMLo,FNR,spotify:track:7C5NyyTvyZFeG9fyyzGZzS,32
SPACEBOY,spotify:artist:5c7opOHFWShs8k4uvcuMLo,Wielki Elektronikt,spotify:track:1YcnZUN7TpiBFl93KvpaaR,2
SPACEBOY,spotify:artist:5c7opOHFWShs8k4uvcuMLo,Wielki Elektronikt - Radio Edit,spotify:track:779VaGHWBOQvYetwjDIDuc,0
sokodomo,spotify:artist:23LskvW8ErKu8v1teU7xFZ,MM (feat. Jay Park),spotify:track:5i4tOwRaSSXpsxXmklaKi5,39
sokodomo,spotify:artist:23LskvW8ErKu8v1teU7xFZ,Genda Phool - Junkilla Remix,spotify:track:7Hsa4mHk2rqN43lU7Lrapo,35
sokodomo,spotify:artist:23LskvW8ErKu8v1teU7xFZ,Freedumb (Prod. by BOYCOLD),spotify:track:0TYvAztq0ngncXmdaBQT1k,34
sokodomo,spotify:artist:23LskvW8ErKu8v1teU7xFZ,Global Extinction (Prod. by GroovyRoom),spotify:track:1YN0qLGrBPPh1tDQQ1Um6T,33
sokodomo,spotify:artist:23LskvW8ErKu8v1teU7xFZ,FUNKY DON (feat. LEX & XINSAYNE),spotify:track:4xf07ew6iNzSDVOmne73ol,32
sokodomo,spotify:artist:23LskvW8ErKu8v1teU7xFZ,Sugar,spotify:track:550xTIdj3H71KOyLTJeEf3,29
sokodomo,spotify:artist:23LskvW8ErKu8v1teU7xFZ,Mirror (Prod. by GroovyRoom),spotify:track:33EX6asCsbfeIDAtj3Z3Xv,29
sokodomo,spotify:artist:23LskvW8ErKu8v1teU7xFZ,Good Life,spotify:track:5cypOyN40qVymctAWf1uIS,28
sokodomo,spotify:artist:23LskvW8ErKu8v1teU7xFZ,s n o w,spotify:track:6eOORhoNZk3fwcLwzXvHqF,28
sokodomo,spotify:artist:23LskvW8ErKu8v1teU7xFZ,U.F.O (Prod. by GroovyRoom),spotify:track:6dBXiX3nfKWb95pvhw2cLH,24
Han Yo Han,spotify:artist:0yHrFzi7dWriMWhB5XA99P,119 REMIX,spotify:track:74iLM3khzrxThTy39JDQMC,46
Han Yo Han,spotify:artist:0yHrFzi7dWriMWhB5XA99P,DDING (Prod. By GIRIBOY),spotify:track:16YSuCnEjfRU3ic7Zb7fFA,43
Han Yo Han,spotify:artist:0yHrFzi7dWriMWhB5XA99P,400km (Feat. Kid Milli),spotify:track:5PFqdHy3b9PGgfns2uVpE6,39
Han Yo Han,spotify:artist:0yHrFzi7dWriMWhB5XA99P,"Not Like You (HANLIM GYM X Han Yo Han, JUSTHIS)",spotify:track:2biXCIH1zggdbOSB3NnOs8,36
Han Yo Han,spotify:artist:0yHrFzi7dWriMWhB5XA99P,Routine,spotify:track:2xlPC8QQTT3MVoxX64EvdK,35
Han Yo Han,spotify:artist:0yHrFzi7dWriMWhB5XA99P,Humidifier,spotify:track:2m8wayjD04EOjLtJqWC4oQ,32
Han Yo Han,spotify:artist:0yHrFzi7dWriMWhB5XA99P,All Day (Feat. SOLE),spotify:track:3YeHFV31pNFXKUikN3KvaD,32
Han Yo Han,spotify:artist:0yHrFzi7dWriMWhB5XA99P,TO ALL THE FAKE RAPSTARS,spotify:track:7dOAFLPCIoROg4itkwxxOK,32
Han Yo Han,spotify:artist:0yHrFzi7dWriMWhB5XA99P,"All In (Feat. Paul Blanco, CHANGMO)",spotify:track:4EkOAeo2qIhlbycH80Arc2,28
Han Yo Han,spotify:artist:0yHrFzi7dWriMWhB5XA99P,Silky Bois,spotify:track:0yqRD8TD3sJVw8N6sgD1CA,27
BewhY,spotify:artist:1wsoV3RXPkxVz3PwsNRI5K,GOTTASADAE,spotify:track:5nJvKQsFRmCp2i7EiKjZDg,57
BewhY,spotify:artist:1wsoV3RXPkxVz3PwsNRI5K,Side by Side,spotify:track:6gESAvKwozY2QAQvq7n3RY,54
BewhY,spotify:artist:1wsoV3RXPkxVz3PwsNRI5K,Celebration,spotify:track:3bm7XUKbcBSHTciUGRAaCR,47
BewhY,spotify:artist:1wsoV3RXPkxVz3PwsNRI5K,119 REMIX,spotify:track:74iLM3khzrxThTy39JDQMC,46
BewhY,spotify:artist:1wsoV3RXPkxVz3PwsNRI5K,I did it,spotify:track:5lCmjWsUj5khGm16MUhsWS,43
BewhY,spotify:artist:1wsoV3RXPkxVz3PwsNRI5K,Day Day (Prod. By GRAY),spotify:track:3i6vV5Z2P9uMlxf8wdm2WK,42
BewhY,spotify:artist:1wsoV3RXPkxVz3PwsNRI5K,Transcend,spotify:track:7tG3irYkVZ1nkSCFXA6vQN,42
BewhY,spotify:artist:1wsoV3RXPkxVz3PwsNRI5K,OK (Prod. by GRAY),spotify:track:4JhmTcEhQHjATTLrITH9Ql,41
BewhY,spotify:artist:1wsoV3RXPkxVz3PwsNRI5K,CHALLAN,spotify:track:56gnI7SIZbFhiwzfN1ogN4,40
BewhY,spotify:artist:1wsoV3RXPkxVz3PwsNRI5K,Who You? (Prod. By GRAY),spotify:track:7bshkjyxLAk0mJLWzgwWey,40
Rtee,spotify:artist:73AUXZbgPiHjPbv66nGVq7,Khi Co Don Em Nho Ai,spotify:track:6uZya2oCjigBaM7uRhuGZ6,44
Rtee,spotify:artist:73AUXZbgPiHjPbv66nGVq7,Downtown Baby,spotify:track:1Hu38aQQgK4WLF1SGCmxcJ,41
Rtee,spotify:artist:73AUXZbgPiHjPbv66nGVq7,If You Have A Dream - 2,spotify:track:61k187Ygyhw9PUckZc1A3J,38
Rtee,spotify:artist:73AUXZbgPiHjPbv66nGVq7,Khi Tinh Yeu Du Lon (feat. Rtee),spotify:track:1TdTOnzqdIArdg7dd0W79b,37
Rtee,spotify:artist:73AUXZbgPiHjPbv66nGVq7,Nhà Bao Việc (feat. R.Tee),spotify:track:1LAdQfi4bXzNR7EAqKeWCn,36
Rtee,spotify:artist:73AUXZbgPiHjPbv66nGVq7,No Ai Do Ca The Gioi,spotify:track:0FwDgN5BzmT0v7H9BG3h0A,26
Rtee,spotify:artist:73AUXZbgPiHjPbv66nGVq7,Dem Mau Xanh,spotify:track:0s8e1RIjFzRie2Ch0OCKma,15
Rtee,spotify:artist:73AUXZbgPiHjPbv66nGVq7,If U Have A Dream,spotify:track:1ynf7YQ7hxDpXFuCfHsKQN,15
Rtee,spotify:artist:73AUXZbgPiHjPbv66nGVq7,Khấn Tết,spotify:track:39aD6a4aVTF9n9gbX2wdTZ,11
Rtee,spotify:artist:73AUXZbgPiHjPbv66nGVq7,My Joy - Phong Cách Của Con,spotify:track:6sPKEOEfdYbSbHLRvcEhHj,7
Kid Milli,spotify:artist:7IWshUcKfJyDWrbiF2XT8J,IndiGO,spotify:track:5oxmx6B0kWTuCKgBzv8NpH,48
Kid Milli,spotify:artist:7IWshUcKfJyDWrbiF2XT8J,WHY DO FUCKBOIS HANG OUT ON THE NET,spotify:track:4t2XWG1hM2WH0Cx9SgnE76,46
Kid Milli,spotify:artist:7IWshUcKfJyDWrbiF2XT8J,Good Day (Prod. by CODE KUNST),spotify:track:6CxxgFhfvh5uz6h4l0ltzP,45
Kid Milli,spotify:artist:7IWshUcKfJyDWrbiF2XT8J,flex (Prod. By GIRIBOY),spotify:track:3tKtU9UOlNChXisFihGQ2G,42
Kid Milli,spotify:artist:7IWshUcKfJyDWrbiF2XT8J,Bittersweet,spotify:track:7APVjIFWrV8F66PUbgaMHk,39
Kid Milli,spotify:artist:7IWshUcKfJyDWrbiF2XT8J,Instagrammer Girl,spotify:track:6viDUDsu6gfpxsDKdsyqdJ,38
Kid Milli,spotify:artist:7IWshUcKfJyDWrbiF2XT8J,Not Enough (Prod. by BOYCOLD),spotify:track:67sTNM9DVfsloYxfqGUffx,38
Kid Milli,spotify:artist:7IWshUcKfJyDWrbiF2XT8J,Work Out,spotify:track:6gmZ4A63Pgazs8GKFCYMBx,38
Kid Milli,spotify:artist:7IWshUcKfJyDWrbiF2XT8J,119,spotify:track:5zat3M63anEh7vaCRGIco6,37
Kid Milli,spotify:artist:7IWshUcKfJyDWrbiF2XT8J,Change (Prod. by CODE KUNST),spotify:track:4jNTu5rF2Aw4PyS6J1nn4L,35
Khakii,spotify:artist:08c5z2rVpcPu7QylOxQCFA,LOST,spotify:track:5a0SuGMEWcQiTHeh8Q8Too,38
Khakii,spotify:artist:08c5z2rVpcPu7QylOxQCFA,BASS,spotify:track:19QvAYMXYN4iQMlzer1JEC,37
Khakii,spotify:artist:08c5z2rVpcPu7QylOxQCFA,Want It,spotify:track:6KRLNVGTXLZI2gjwRmozAc,36
Khakii,spotify:artist:08c5z2rVpcPu7QylOxQCFA,CODE CLEAR,spotify:track:6Mf7T0kJOuxTop2AE9L0Sc,35
Khakii,spotify:artist:08c5z2rVpcPu7QylOxQCFA,New New,spotify:track:6yd0ektdIhBfp4wKTjDwng,28
Khakii,spotify:artist:08c5z2rVpcPu7QylOxQCFA,LAZY,spotify:track:5ytWrhq8Wp5oHFgoBM4vZx,25
Khakii,spotify:artist:08c5z2rVpcPu7QylOxQCFA,Midsommar,spotify:track:286CgcXr2sCGVc6kYsqexg,18
Khakii,spotify:artist:08c5z2rVpcPu7QylOxQCFA,시동,spotify:track:7seH2TYIfseITgOx9m1o8i,15
Khakii,spotify:artist:08c5z2rVpcPu7QylOxQCFA,Heavy Rain,spotify:track:0nrYsVqlgBns8l5zs7CqZ0,13
Khakii,spotify:artist:08c5z2rVpcPu7QylOxQCFA,Interlude,spotify:track:1ucMGtU188bDgDZ3IUXckG,8
MC Sniper,spotify:artist:6XBntNN5Zh9iBg8adnaY74,Bk Love (feat. Hae Ri Lee),spotify:track:03DoKMhwtyQUiNLD3QEYOQ,31
MC Sniper,spotify:artist:6XBntNN5Zh9iBg8adnaY74,Night Flight 야간비행 (feat. Rachael Yamagata),spotify:track:7uIQXdnGTW1j0eJ1pQC7Uw,23
MC Sniper,spotify:artist:6XBntNN5Zh9iBg8adnaY74,반지하 로맨스,spotify:track:3kWcD2fZjzfO6yZAJZDzHM,18
MC Sniper,spotify:artist:6XBntNN5Zh9iBg8adnaY74,SKYFALL (feat. Sonakbyul),spotify:track:0ceCppybJtRs6nb3x9C57V,17
MC Sniper,spotify:artist:6XBntNN5Zh9iBg8adnaY74,Bk Love (feat. Ha-Jin),spotify:track:0Gs2sfjGhrMoTuBINHJxTL,17
MC Sniper,spotify:artist:6XBntNN5Zh9iBg8adnaY74,인생 (feat. 웅산),spotify:track:5M3hmCD4uWVZY056xcwQan,16
MC Sniper,spotify:artist:6XBntNN5Zh9iBg8adnaY74,할 수 있어 (with. 이루마),spotify:track:3fddwhN6wRi0f3SN7KGuDI,15
MC Sniper,spotify:artist:6XBntNN5Zh9iBg8adnaY74,한국인,spotify:track:0PMCOifKyHiOzlZjLLg0gF,15
MC Sniper,spotify:artist:6XBntNN5Zh9iBg8adnaY74,Face Off (feat. MC Sniper),spotify:track:7t0zIKZ0gVlPxgCvMDOuRN,14
MC Sniper,spotify:artist:6XBntNN5Zh9iBg8adnaY74,Gloomy Sunday (feat. Na Eun Jung),spotify:track:44wI8TM1RWps5Yx8azTMFf,13
Tiger JK,spotify:artist:11S00dFcvNvJahis8MTGMD,Reset (feat. Jinsil),spotify:track:1uJLYKtzCOhZI1zZW99W8I,57
Tiger JK,spotify:artist:11S00dFcvNvJahis8MTGMD,Love Peace,spotify:track:6qz92hc3MsNjVFVLPAwXsV,38
Tiger JK,spotify:artist:11S00dFcvNvJahis8MTGMD,First Love,spotify:track:4242Ztd7aM3SEoWefdpPV3,37
Tiger JK,spotify:artist:11S00dFcvNvJahis8MTGMD,CODE CLEAR,spotify:track:6Mf7T0kJOuxTop2AE9L0Sc,35
Tiger JK,spotify:artist:11S00dFcvNvJahis8MTGMD,Reset - Instrumental,spotify:track:6lspVGb0afLYrHMaPRxFpl,32
Tiger JK,spotify:artist:11S00dFcvNvJahis8MTGMD,NOW N NEW 2021,spotify:track:2NOCnoRVXD4RXtaOq5PALC,31
Tiger JK,spotify:artist:11S00dFcvNvJahis8MTGMD,NOW N NEW 2021 (3D SOUND),spotify:track:6PDuv9jSVVQEFZwOVlZuS6,18
Tiger JK,spotify:artist:11S00dFcvNvJahis8MTGMD,This is Pengsoo,spotify:track:3al49T4uo0nQjJRmGF5sY0,17
Tiger JK,spotify:artist:11S00dFcvNvJahis8MTGMD,NOW N NEW 2021 (Inst.),spotify:track:3ngXLRaIUNW6UXhy00cMH5,15
Tiger JK,spotify:artist:11S00dFcvNvJahis8MTGMD,kiss kiss bang bang (Feat. twlv),spotify:track:6iFDPysdhEJTbwMKwoEXm6,15
TRADE L,spotify:artist:6b29EYSqnLhUyxC3yyNbyr,The Purge,spotify:track:3gGyzpBLb7pqOw5oC47QaV,55
TRADE L,spotify:artist:6b29EYSqnLhUyxC3yyNbyr,Teléfono Remix,spotify:track:0vZi38VepxZWh0ACqYaXio,50
TRADE L,spotify:artist:6b29EYSqnLhUyxC3yyNbyr,How We Rock,spotify:track:7kvmOl9he8v0649CG1KjLL,45
TRADE L,spotify:artist:6b29EYSqnLhUyxC3yyNbyr,BACKPACK (Feat. CHANGMO) (Prod. Way Ched),spotify:track:6Vnw4p90Onr9ykTKSimaJX,42
TRADE L,spotify:artist:6b29EYSqnLhUyxC3yyNbyr,VVS - H1GHR Remix,spotify:track:5rf4kHX7sqmTSgc49YVWAI,39
TRADE L,spotify:artist:6b29EYSqnLhUyxC3yyNbyr,"SUPERNOVA (Feat. CHANGMO, GSoul & DUT2)",spotify:track:0qaKZzxxFzRGnbvGmfcs5S,38
TRADE L,spotify:artist:6b29EYSqnLhUyxC3yyNbyr,The Arrival,spotify:track:7ASnRoq5kwTYggVHBHyTVe,38
TRADE L,spotify:artist:6b29EYSqnLhUyxC3yyNbyr,DDDD Freestyle,spotify:track:5TY1J70fsAgyx2Pzq2oBN8,37
TRADE L,spotify:artist:6b29EYSqnLhUyxC3yyNbyr,Closed Case,spotify:track:7v8gl5BpYiY1oLVM9SZZpf,36
TRADE L,spotify:artist:6b29EYSqnLhUyxC3yyNbyr,"Ooh Wah (Feat. CHANGMO, Wonstein) (Prod. Way Ched)",spotify:track:71lQtAihaaI5YnWJnZzxPq,36
meenoi,spotify:artist:5KuvNz7npsGeDJdk8QHMVH,I can’t wait! (Feat. Loco),spotify:track:6SkolGkohN2ZTaQd2snyoq,44
meenoi,spotify:artist:5KuvNz7npsGeDJdk8QHMVH,Dingo X meenoi - DOOL,spotify:track:2VaijXuoq5ES6eBoWBy8Mf,41
meenoi,spotify:artist:5KuvNz7npsGeDJdk8QHMVH,DA DA!,spotify:track:6vvoQKMci0NB7Zbo10t61N,37
meenoi,spotify:artist:5KuvNz7npsGeDJdk8QHMVH,W.G.C,spotify:track:7vxrsVk3u02QAepkhGRfrH,35
meenoi,spotify:artist:5KuvNz7npsGeDJdk8QHMVH,busy guy,spotify:track:24aNJe1sZzjUyJI2WuPzud,31
meenoi,spotify:artist:5KuvNz7npsGeDJdk8QHMVH,Something in my,spotify:track:21bFdTOaQ4W1YhXFlY4gMG,29
meenoi,spotify:artist:5KuvNz7npsGeDJdk8QHMVH,sunbeam,spotify:track:4rxXZ0j1KPaIIh5jcLBATF,28
meenoi,spotify:artist:5KuvNz7npsGeDJdk8QHMVH,Do Not Want To Do It,spotify:track:5LhlnraUYxYccDUqnEayri,27
meenoi,spotify:artist:5KuvNz7npsGeDJdk8QHMVH,NDGGA,spotify:track:4k4PQkx007qoo6XPbijp9z,27
meenoi,spotify:artist:5KuvNz7npsGeDJdk8QHMVH,apple,spotify:track:6IAWEm8pjTUVM6c4gdqERM,25
Huh!,spotify:artist:30AghIfoMJrMo1YqoUkEMM,Win Win,spotify:track:0bX5XMCqEJvvaQ7SgjhHLh,36
Huh!,spotify:artist:30AghIfoMJrMo1YqoUkEMM,uh-uh,spotify:track:0EyQKhavlxSzHdxvBWZqNC,36
Huh!,spotify:artist:30AghIfoMJrMo1YqoUkEMM,CODE CLEAR,spotify:track:6Mf7T0kJOuxTop2AE9L0Sc,35
Huh!,spotify:artist:30AghIfoMJrMo1YqoUkEMM,"business boy (Feat. nongmill kim, BLOO)",spotify:track:4ptHZEzDJaTovfjQVuVcjl,32
Huh!,spotify:artist:30AghIfoMJrMo1YqoUkEMM,Y earned,spotify:track:5HbN3PIXPQiHRb3MKuqGO5,27
Huh!,spotify:artist:30AghIfoMJrMo1YqoUkEMM,Lit! Huh!,spotify:track:18tYy1GuZBZDUxUjWO5WC0,25
Huh!,spotify:artist:30AghIfoMJrMo1YqoUkEMM,blah blah (Feat. Khundi Panda),spotify:track:3gAWxbVAVxBKabw9d1Mr9I,24
Huh!,spotify:artist:30AghIfoMJrMo1YqoUkEMM,Cliche,spotify:track:4BbhBERmvgRWY6NP4TBHRv,22
Huh!,spotify:artist:30AghIfoMJrMo1YqoUkEMM,1번,spotify:track:3fC3ccjititKKpskgk8ZJP,11
Huh!,spotify:artist:30AghIfoMJrMo1YqoUkEMM,Viral Cypher 1,spotify:track:0ndvPOyUtZthyCONII0snr,10
Way Ched,spotify:artist:75OcDAFGCzj0qehe1mADeM,Why do u say,spotify:track:5xumMVkO1JiuBVo68xEXoq,51
Way Ched,spotify:artist:75OcDAFGCzj0qehe1mADeM,EVERYTHING,spotify:track:1KW2m4ofkMZOLSFCb5Hjug,46
Way Ched,spotify:artist:75OcDAFGCzj0qehe1mADeM,Mentors [from “School Rapper 4 Episode 0”],spotify:track:1Jaf1PUUwzXZ3bCJ6mBjPh,40
Way Ched,spotify:artist:75OcDAFGCzj0qehe1mADeM,"RIDERS (Feat. Chin, UNEDUCATED KID, Jay Park & Tiger JK)",spotify:track:0VVB1l4jFUpXwBCUDIBTvo,37
Way Ched,spotify:artist:75OcDAFGCzj0qehe1mADeM,Day or Night,spotify:track:5yE2Y4dJwvrT7sj1SAckIF,34
Way Ched,spotify:artist:75OcDAFGCzj0qehe1mADeM,RnB Ting,spotify:track:1sBlmJM3PpaYS5IKnpFmwI,32
Way Ched,spotify:artist:75OcDAFGCzj0qehe1mADeM,REC,spotify:track:6P76PYdhwI5wmhBG6y4XJE,29
Way Ched,spotify:artist:75OcDAFGCzj0qehe1mADeM,Balance,spotify:track:0GoIqGRkzxkTlT7oC2vcVq,28
Way Ched,spotify:artist:75OcDAFGCzj0qehe1mADeM,ha ha ha,spotify:track:623kzGXA91ltwjev2tkl2I,27
Way Ched,spotify:artist:75OcDAFGCzj0qehe1mADeM,Rules,spotify:track:5f6BEGfM5PTe0BU8mDAv6X,25
Kim Seungmin,spotify:artist:31VffPWiL2AAwNIMODB9qZ,"This song (STUDY GROUP X Kim Seungmin, Skinny Brown)",spotify:track:0ZDod3umane8yhiFprEx34,35
Kim Seungmin,spotify:artist:31VffPWiL2AAwNIMODB9qZ,CODE CLEAR,spotify:track:6Mf7T0kJOuxTop2AE9L0Sc,35
Kim Seungmin,spotify:artist:31VffPWiL2AAwNIMODB9qZ,10°0' 0° N 118°50 0° E (feat. ASH ISLAND),spotify:track:6M5Fmd33trlDZe2zjGtpqA,34
Kim Seungmin,spotify:artist:31VffPWiL2AAwNIMODB9qZ,BLUE EYES,spotify:track:6Xgyil4wclc5xkSIPRNm0n,32
Kim Seungmin,spotify:artist:31VffPWiL2AAwNIMODB9qZ,Lie (Feat. BIG Naughty),spotify:track:4B6lrEWB6NixTYhEJ5P2cT,30
Kim Seungmin,spotify:artist:31VffPWiL2AAwNIMODB9qZ,"One, two (Feat. Punch)",spotify:track:6SrcrqcnmObRhxy8H8e8zM,30
Kim Seungmin,spotify:artist:31VffPWiL2AAwNIMODB9qZ,Scoop (Prod. by BOYCOLD),spotify:track:0uP8DT7nhqzknMbumUWabn,29
Kim Seungmin,spotify:artist:31VffPWiL2AAwNIMODB9qZ,Chase the Star,spotify:track:5fLUy8R2JOpCXH33fesMmv,28
Kim Seungmin,spotify:artist:31VffPWiL2AAwNIMODB9qZ,A few miles (feat. Jiselle),spotify:track:6pmBIOPzsLunrjEPGlyHoP,22
Kim Seungmin,spotify:artist:31VffPWiL2AAwNIMODB9qZ,MIA,spotify:track:4jBXGEYeXCwBxBONavD4mo,22
RAVI,spotify:artist:42xj5mBLvrFdW6tYns6mxs,BUM (feat. Chillin Homie & Kid Milli),spotify:track:3bZewrcZbZYf7h6udWoDsr,43
RAVI,spotify:artist:42xj5mBLvrFdW6tYns6mxs,ROCKSTAR (Prod. YUTH),spotify:track:5NlCJA2CBXYp8zFFiyIoxa,40
RAVI,spotify:artist:42xj5mBLvrFdW6tYns6mxs,What About You,spotify:track:6mqvyXHDVXUVwxKkvzEqNj,38
RAVI,spotify:artist:42xj5mBLvrFdW6tYns6mxs,Leaf (feat. 10CM),spotify:track:012syLYaTalPGsorWvJJSJ,38
RAVI,spotify:artist:42xj5mBLvrFdW6tYns6mxs,CARDIGAN (feat. Wonstein),spotify:track:2ZEJPpvO2j1KDx9UxShxID,38
RAVI,spotify:artist:42xj5mBLvrFdW6tYns6mxs,BOMB (Feat. San E),spotify:track:1GQP3AKkB2KFn4KCeFBPaJ,35
RAVI,spotify:artist:42xj5mBLvrFdW6tYns6mxs,PARADISE (feat. Ha Sungwoon),spotify:track:3Spqjlpsu0JvMJrHdae0dI,35
RAVI,spotify:artist:42xj5mBLvrFdW6tYns6mxs,FLOWER GARDEN,spotify:track:2GoVI9zrjxyynlhKRf3HqY,34
RAVI,spotify:artist:42xj5mBLvrFdW6tYns6mxs,ASURA (Prod. QUIZQUIZ),spotify:track:7KF7iW7jiFtq9hr1kCgEU8,33
RAVI,spotify:artist:42xj5mBLvrFdW6tYns6mxs,RAIN DROP (feat. Lee Na Eun),spotify:track:2lCOSE6b5yYQPcMFU6QJUb,33
Loopy,spotify:artist:3l9s67pOK4Stw9yW1wr0Bg,Good Day (Prod. by CODE KUNST),spotify:track:6CxxgFhfvh5uz6h4l0ltzP,45
Loopy,spotify:artist:3l9s67pOK4Stw9yW1wr0Bg,"Astronaut In The Ocean - Loopy, Owen & Bloo Remix",spotify:track:3cZZVwgrgQSS9m1yFIJ9Ea,45
Loopy,spotify:artist:3l9s67pOK4Stw9yW1wr0Bg,LOST CITY,spotify:track:6SASPLQQzOrHmD3hy3RtIC,44
